timestamp,CO,NH3N,pH,DO,flow
2021-01-25,1.2828812067330393,0.6899107764707905,6.887566025597296,6.051101339170651,1.303770514355063
2021-01-26,1.2908320429980518,0.7299276597942953,6.913675423808206,6.016370371438547,1.4095457606178163
2021-01-27,1.3391705777877536,0.7132424778044179,6.9259110713846335,6.107988668900656,1.261428543268183
2021-01-28,1.3349180715662858,0.6872733876953354,6.939260003400103,6.007054285630304,1.3183990575924387
2021-01-29,1.3413466847603694,0.6992040546553664,6.946341077300218,6.024748542180528,1.2877170750695297
2021-01-30,1.3462878181735516,0.6971626172395241,6.9494975908536025,6.11148451433071,1.1483284291283
2021-01-31,1.4358374900755184,0.6908953461198872,7.00185358892058,6.086315073870414,1.3890746856364444
2021-02-01,1.31241343795119,0.7483609716859142,7.005424055890818,5.986566952011739,1.2533989832039194
2021-02-02,1.3110709850195332,0.6884022919491252,7.042393533922532,5.9439266899452745,1.3121166836526534
2021-02-03,1.2999123978952658,0.6800936131560499,7.0428976543952695,6.137999215017742,1.1792811498462936
2021-02-04,1.3752860337622987,0.6204674602840826,7.052321315630853,6.120616389269687,1.212209960611318
2021-02-05,1.404788965894268,0.652476800939466,7.091288507585982,5.906361616278242,1.1409880941120936
2021-02-06,1.3464626818080163,0.6672603464225515,7.098124082165645,6.064176108921699,1.2932154543088137
2021-02-07,1.313937513544026,0.6503700230872506,7.111037828963246,6.14497913346298,1.2023885270660155
2021-02-08,1.3184713132384631,0.7081395121412841,7.14316946486518,6.243317668532674,1.1892057509702385
2021-02-09,1.3959389890794085,0.6574386203607773,7.100651442253732,6.29711752334774,1.2501757246911385
2021-02-10,1.4042491687382077,0.6967005541295871,7.096304175719727,6.278390600117548,2.1139153142415177
2021-02-11,1.397883625622256,0.6555271041655208,7.052763255970393,6.355156431597985,1.1644186096360027
2021-02-12,1.3410514382840208,0.6503961045827952,7.033040376418519,6.3519051830503415,0.9696353194823306
2021-02-13,1.3894967899199249,0.6421995776302437,7.072330253243047,6.328658985773064,1.0075976007266851
2021-02-14,1.3872448439017695,0.6405488120540189,7.00232157348311,6.421609329262048,0.9626158912423296
2021-02-15,1.39582609524678,0.6875638500914958,6.979121118570627,6.501899118664011,1.0807026954900638
2021-02-16,1.4319027633537644,0.5619767536920883,6.978426852493893,6.548796306631968,1.015725213216767
2021-02-17,1.4029085850979164,0.5670901566052208,6.957522487424872,6.415398554964533,0.8705070750215328
2021-02-18,1.4290290827463918,0.6064256055781686,6.923171344641887,6.61476016369453,0.946526955713774
2021-02-19,1.4017733710137554,0.6187598713141172,6.919586053077999,6.708988886846814,0.8222798063973981
2021-02-20,1.419110373841235,0.6346559060928808,6.937984973974558,6.72186300080943,0.9181414379567188
2021-02-21,1.4364473766687145,0.6238058623181603,6.888774476193849,6.769210246595078,0.7710492067582853
2021-02-22,1.335201379221372,0.5937843382736328,6.872674360775849,6.883364440259888,0.9274647306350018
2021-02-23,1.3952055705334905,0.6316257074247029,6.919399682881169,6.763676694033833,1.6684060182680984
2021-02-24,1.3907535849202957,0.6277533129383398,6.914740286609246,6.741704275792352,1.0033003037800086
2021-02-25,1.385363919389305,0.5982187134392967,6.900987087208583,6.898195722808552,0.9024935802538256
2021-02-26,1.4065381980991487,0.6174887381622183,6.894042177129722,7.033184169371479,0.7857693483965006
2021-02-27,1.4979811908348812,0.5927688614415938,6.926329007641982,7.14428356209624,0.8710021598187407
2021-02-28,1.382832125342233,0.5637998371781519,6.958232246955435,7.0672866242763765,0.6807836634423692
2021-03-01,1.4773773360350797,0.5977137707521166,7.0025222727159,6.850434571697251,0.7037909199390007
2021-03-02,1.3476093030743703,0.5763183936773604,6.979268360502607,6.976763276062323,0.7968437814306774
2021-03-03,1.4177470194466304,0.5693523057676537,7.019100771451547,7.022924385792289,0.5882018130904159
2021-03-04,1.4453159942840987,0.6099096716450751,7.054176557505477,7.006832912059262,0.7498719808352532
2021-03-05,1.4691246185566365,0.5631149626207197,7.011153178426809,7.029458713441864,0.6645619817419803
2021-03-06,1.4779575982815525,0.5163202535963642,7.094990205906518,6.865067834175224,0.7490158465294621
2021-03-07,1.484593535690445,0.519969745755788,7.062953528934314,6.939507010647294,0.6508387654525565
2021-03-08,1.4299665089481053,0.5415325896191071,7.101745561498654,6.946540780165087,0.7685832823859331
2021-03-09,1.4267080080038383,0.5417629993381695,7.104385852529043,6.954139508069063,0.7352289457876625
2021-03-10,1.4950930516061849,0.5012792605160109,7.121143917366104,6.753993486518151,0.8462120252447778
2021-03-11,1.4449431204717589,0.5141735352090661,7.1061241392473855,6.759376939421947,0.7366821941176478
2021-03-12,1.392983129597689,0.5152680831764461,7.0390567305438445,6.479618231992666,0.6780662496994202
2021-03-13,1.402306850888205,0.6123211097212684,7.05861889760462,6.641222124780123,0.7246604136510183
2021-03-14,1.415146663185348,0.5902997092761723,7.061542627816313,6.60206700789037,0.6431441333501153
2021-03-15,1.488069340461719,0.5216918815862043,7.036774066585185,6.501997394592135,0.790835824006399
2021-03-16,1.4723682521219092,0.5210852868673321,7.030343383676912,6.568825446657092,0.8145498058154717
2021-03-17,1.5017502244778484,0.4956200695166853,7.015787331113394,6.494405456795473,0.975228061800094
2021-03-18,1.4477853552141442,0.4711139486744028,6.991377865646817,6.221814380608412,0.739541848985135
2021-03-19,1.478939768924137,0.48327328526534596,6.955040836841331,6.417594951521297,0.7806732080239688
2021-03-20,1.504099610732851,0.4954326218562891,6.904294734548343,6.252659089733624,0.7699958704017245
2021-03-21,1.4591023413151194,0.5215769058651216,6.916575892475164,6.345200574381151,0.8480715849527987
2021-03-22,1.4991000559321923,0.4750399314108094,6.921724822584336,6.121814875227133,0.8776989598524072
2021-03-23,1.444798466297086,0.4992822888064192,6.883085403319475,6.209108027706858,0.859894436757977
2021-03-24,1.4613171961505438,0.525869558468337,6.913173305065604,6.137118363931921,0.9689302940798808
2021-03-25,1.461899604317554,0.5318419289921186,6.918715676408518,6.158737775756336,0.8513001708638506
2021-03-26,1.4226524596041346,0.5330020186521895,6.907431687896402,6.107961230577661,0.9988729309085168
2021-03-27,1.5081922054180694,0.4806641675234577,6.852121862295308,6.041470880605635,0.982973785293586
2021-03-28,1.4617136822192998,0.5459003615928313,6.900123750198024,5.889600039774275,0.9593463996629844
2021-03-29,1.4870897005580157,0.5428257457460384,6.9789452579418745,5.87675094550632,0.9559315614941004
2021-03-30,1.5117244171764084,0.5397511298992456,6.948395579831852,5.952537505723876,1.1963814904104897
2021-03-31,1.511176561049434,0.5209722156485898,6.939525966455644,6.001911063922905,0.9582123658173962
2021-04-01,1.5232229558446175,0.4807083750276615,7.024704947766206,5.939175205280089,1.0688346541574731
2021-04-02,1.4970206859866788,0.5134054448097,7.02105828091265,6.0652602453738105,1.006409416503867
2021-04-03,1.47081841612874,0.5349263047229393,7.062772474086734,5.9830041077119285,1.0931145150265653
2021-04-04,1.4889233455921511,0.5436106771089969,7.0643176987336345,5.927970469374472,1.1798196135492638
2021-04-05,1.4094092214191054,0.5224301527654319,7.083485665271983,6.015417641879909,1.075423216437808
2021-04-06,1.422227808551924,0.5742322037662004,7.093862725332735,6.089573281739437,1.191113642472199
2021-04-07,1.429196799733114,0.560303183019526,7.109055417867935,6.127979974694984,1.1906366506248642
2021-04-08,1.4461587208400657,0.5243560175666079,7.145000798507949,6.316265500460615,1.148011487877788
2021-04-09,1.5166400811896548,0.5567143999733605,7.118872316256011,6.098543762820229,1.2686289166482152
2021-04-10,1.4519488600306878,0.5945553271113726,7.063498865272605,6.198759507694724,1.256980006976095
2021-04-11,1.4788273903444986,0.5978606449056045,7.095535770684022,6.292612394681942,1.260092180016838
2021-04-12,1.5631510448820691,0.5048824253903069,7.097144097909804,6.294289382542018,1.255543934238313
2021-04-13,1.4807721118429251,0.5167721880188954,7.08283254135997,6.295429688213661,1.30842780705119
2021-04-14,1.5357985167524524,0.5921284566571404,7.032141564646398,6.241118436956695,1.3062542390014131
2021-04-15,1.45252122612598,0.5190094295460319,7.044090057985539,6.396652312460873,1.305438738408514
2021-04-16,1.4891517614324308,0.5144199554335838,7.018554847991024,6.39262975872822,1.2610263478563264
2021-04-17,1.452086453859284,0.5430069616555646,7.0306591796576186,6.379603563521449,1.4581395131507493
2021-04-18,1.4827424559178015,0.5738511654009812,6.94432630096745,6.52438796124182,1.2476215609021526
2021-04-19,1.5417589702703292,0.561975549645425,6.931073463242744,6.549799325110828,1.3735278523989256
2021-04-20,1.4133701781664718,0.5494814783468238,6.919563136483062,6.761746976067195,1.319969458498684
2021-04-21,1.5213934981797272,0.552866959680418,6.90359301662078,6.81010918374143,1.491206107459606
2021-04-22,1.5114390087946978,0.5559581642460096,6.887093933375213,6.70350469718815,1.2815779656325748
2021-04-23,1.469668771474247,0.555313741089434,6.845294300349698,6.808542440123118,1.2801548843386787
2021-04-24,1.426841893488173,0.6546502307494323,6.89185382098871,6.685748146527444,1.2787318030447827
2021-04-25,1.502464619824312,0.5997557411817379,6.912281509564483,6.855074502169204,1.2609150380914769
2021-04-26,1.4720420897586886,0.6221846301791613,6.9035330227114375,6.972910891962454,1.2430982731381712
2021-04-27,1.5097547365865784,0.5857784546575836,6.964393141122843,7.039266517782711,1.3108064383021776
2021-04-28,1.498763767741109,0.5998535118405475,6.941488991025071,6.904223549978445,1.171627689060203
2021-04-29,1.5772568027130276,0.5680071860789953,6.985146916796103,7.094259286419655,1.3563888647002835
2021-04-30,1.4846436831522474,0.5361608603174431,6.984437239172824,6.845691755532789,1.289121025189249
2021-05-01,1.444827566163614,0.5796597216945639,7.016528146197865,6.875237220085621,1.2007630816207835
2021-05-02,1.5043050454896802,0.5720607051827045,7.026376000160448,7.068227134247924,1.3960600240044372
2021-05-03,1.5056282598085706,0.5643508146430901,7.068049356945651,7.156185923223227,1.1927898742112215
2021-05-04,1.5618238127119872,0.6235542480060761,7.059897312231895,7.024871456965946,1.3481989428454753
2021-05-05,1.5348053737663414,0.6827576813690621,7.084236896709514,6.9527384901679,1.2143142452186748
2021-05-06,1.5100286488412027,0.647363893470019,7.093929199051444,6.713494327239999,1.383461993137596
2021-05-07,1.5644359843057598,0.6931643637133931,7.089339942466968,6.702263791583127,1.2992996188018338
2021-05-08,1.4308694575730407,0.6725838739344765,7.107551835915321,6.884513366428284,1.1418319496000389
2021-05-09,1.4573084126267015,0.6895884804315047,7.144139914460781,6.798759036222312,1.131474864658943
2021-05-10,1.441907775686247,0.6449863365181987,7.089697712787606,6.6833091079310245,1.2349630093406851
2021-05-11,1.4676394808579545,0.6936713019757406,7.094991838235509,6.756553258083006,1.1466157925408873
2021-05-12,1.417142500895593,0.7057854618782207,7.099470061565128,6.714881458288681,1.13464380618339
2021-05-13,1.5165352698988288,0.6726213117428412,7.081583590848132,6.7489500840415015,1.2301526161870957
2021-05-14,1.472422230651463,0.7127227400568662,7.040907992661967,6.61761607371015,1.0483568204184233
2021-05-15,1.408704087444586,0.7189507082518697,6.973123395022629,6.6751036684672655,1.0952304438972744
2021-05-16,1.4301325567569203,0.6915134213660975,7.01033405637297,6.500799402954882,1.1035164504224424
2021-05-17,1.495211075107702,0.6803518715372454,6.934819345745763,6.43620226888544,1.1118024569476102
2021-05-18,1.5200230504161545,0.6845396211046707,6.988725080311244,6.502475373215838,1.0139790563103266
2021-05-19,1.5764927899619847,0.7286744357477919,6.944610952194618,6.247647414808383,0.9835140222864598
2021-05-20,1.6208478051957695,0.7418862612076892,6.9456789978497,6.578076423788716,0.8477035562532257
2021-05-21,1.4943332445065067,0.714271451736302,6.895355236857935,6.287525747816675,0.882894357589084
2021-05-22,1.422554365440224,0.7447843138624467,6.900559067501966,6.24419029913753,0.9739477452032392
2021-05-23,1.3638086286107474,0.7670043954241047,6.905762898145996,6.21794429421783,0.919127956048854
2021-05-24,1.4821381360363586,0.7742913248125088,6.89987574166405,6.316141234794467,0.9185183870153366
2021-05-25,1.4264098652271493,0.8081089527599167,6.895063531847342,6.174742243979788,0.9788047130829832
2021-05-26,1.4445569496360002,0.8056124464647915,6.915090685236211,5.906481700207389,0.7846778683690565
2021-05-27,1.432952210505504,0.7429522460296905,6.981034235292905,6.18357430965545,0.8457080646836889
2021-05-28,1.4547149092600455,0.8291180827475109,6.957911985718134,5.990382083907922,0.865653429429679
2021-05-29,1.5132168640214172,1.204302055212316,6.9803163078096855,6.02164170691703,0.7812639789120222
2021-05-30,1.4659005160803973,0.8209669187915163,6.996087568749291,5.874813655098337,0.940306897347681
2021-05-31,1.448214267780452,0.7970395987815327,7.029589242877044,6.052620201812389,0.8878793229937201
2021-06-01,1.40242979056188,0.7879234082812716,7.016989735623761,5.937601623309108,0.8290724522773505
2021-06-02,1.3685142154539371,0.7512480297273639,6.9995784381540735,6.020943163432444,0.9413833859762508
2021-06-03,1.4259391459680717,0.8054208525373804,7.055006802569127,5.996061841316345,0.6712714227426426
2021-06-04,1.4455427739938569,0.7687677242396805,7.090549196747669,6.235728551352284,0.7852931796287465
2021-06-05,1.534577834380686,0.8494371185282641,7.067206532476142,6.265213328122339,0.8113646316110625
2021-06-06,1.4506174829437433,0.8706733706680061,7.091578332619728,6.100142819834,0.7064790276460043
2021-06-07,1.4911370435450635,0.8058914258899488,7.085616794676781,6.134825358398189,0.8027399152396897
2021-06-08,1.4149064118361665,0.8433600923263759,7.1294927745736905,6.12809040018562,0.690656152391241
2021-06-09,1.3784708670104422,0.8169099781613698,7.110094791937646,6.316708003004043,0.8363880168514582
2021-06-10,1.3872857549291742,0.8240521245637429,7.099633352791323,6.217108012966661,0.86918445554665
2021-06-11,1.397081442919166,0.8702364541569695,7.086746508810159,6.254497950997529,0.8111979542074673
2021-06-12,1.5375459491559047,0.8497964013009396,7.058033540178204,6.443350789179022,0.6474592199062581
2021-06-13,1.387812362483687,0.8468683206816578,7.044624789958131,6.342214245059456,0.7260013619366809
2021-06-14,1.3835042837170168,0.8439402400623761,6.99708747747113,6.443960264921318,0.8575385863673024
2021-06-15,1.3791962049503468,1.9089353416567785,6.95627116042499,6.3418689218489,0.8243882703456575
2021-06-16,1.4686247856835553,0.8681645413175725,6.982210453525124,6.6226832661461446,0.6187685188180884
2021-06-17,1.4389806468508946,0.892292447237202,6.965806140817863,6.798042539327067,0.9465232046274428
2021-06-18,1.4095725412132825,0.8580170889264916,6.96540676613926,6.726631034467452,0.8719890728570883
2021-06-19,1.4130230077393506,0.8727908130584706,6.957112233773907,6.849548238292631,0.810576515742297
2021-06-20,1.3799647983164898,0.8734889267389182,6.944797429321534,6.665389786382267,0.9717601648993714
2021-06-21,1.4326381880328194,0.8543767639988995,6.884933876504608,6.817525054349056,0.854961223279706
2021-06-22,1.3852041431280735,0.9016517004282004,6.893502509764177,6.74024931074249,0.8719480513217011
2021-06-23,1.344281114399341,0.9034518291087504,6.924517475844753,6.848795858180563,0.9743267432453556
2021-06-24,1.3392629606679938,0.9037287809572376,6.955532441925328,6.981729644922724,1.1074620838166431
2021-06-25,1.409379031376622,0.9338301325693604,6.942999443695834,6.943194763202548,1.1147809312401298
2021-06-26,1.4772863642448606,0.9328205543483248,6.948073460692227,6.815508626561178,1.0340857131672283
2021-06-27,1.4039069306421117,0.8795299436097669,6.933465715659767,6.844025347593801,1.063117345462698
2021-06-28,1.3875453795411985,0.9032261770919988,6.941662343069318,6.850957407217826,1.1105679842787668
2021-06-29,1.4053339624532857,0.8744006033751179,6.994986988585889,7.028673430391746,1.1260499256254626
2021-06-30,1.4539045336862473,0.8947006594834367,6.977986774715313,7.206389453565666,1.1415318669721584
2021-07-01,1.3971328131136196,0.8767161405792984,7.01602244206217,7.133506772084157,1.052701064671755
2021-07-02,1.3631750378360508,0.9438367168130553,7.038378105327542,6.799475280452296,1.158230175631746
2021-07-03,1.4365930361252568,0.9064892288155298,7.090636767011703,7.117635851954555,1.1356760970367406
2021-07-04,1.400274133877654,0.8891993364681029,7.067220536488545,7.050412770522766,1.2147878729142365
2021-07-05,1.4531833529988936,0.9315297201075226,7.037817547606991,6.778482707339344,1.2045543201982172
2021-07-06,1.3831190663879367,0.8304036778162086,7.105194544582765,6.874188335516425,0.9691785712570355
2021-07-07,1.3102992525672823,0.8347212810954407,7.085471752474749,6.981124653888278,1.248652805772182
2021-07-08,1.3006846900742768,0.918464414047341,7.100304810025582,6.889608654272907,1.3043480154539029
2021-07-09,1.4492145951872235,0.8956725308877941,7.093371557612673,6.6629831209074375,1.306509843554818
2021-07-10,1.4504336505486486,0.9004672821257091,7.081128460462088,6.811074215579619,1.3708901450234745
2021-07-11,1.352864199951895,0.8520856950854616,7.090121294183434,6.4896182619298415,1.435270446492131
2021-07-12,1.3402792313554972,0.8899348073208792,7.028121227662194,6.632226279611753,1.343853297972951
2021-07-13,1.4301188974669976,0.9493243892569152,7.030333379808493,6.717751522348885,1.367917090097465
2021-07-14,1.2993131379391103,0.9201596980894327,7.034471927344124,6.55410365319096,1.429270623290558
2021-07-15,1.3075594659642495,0.8909950069219502,6.9877183044931135,6.450106245003807,1.386315061111059
2021-07-16,1.3821052056883298,0.8708355971203158,6.980207873525334,6.5366703937434085,1.2957967936166137
2021-07-17,1.3278653077608336,0.8701184503271745,6.972697442557555,6.493519336099779,1.181588163267666
2021-07-18,1.345010808118395,0.8158766124802415,6.963683367379584,6.476495472099222,1.3461472827270995
2021-07-19,1.3347817200339314,0.8851308256686431,6.9247856132994,6.384065921306739,1.4514643599532882
2021-07-20,1.3575361635852483,0.9002711597223024,6.874180547652165,6.358137479393715,1.3671946193902378
2021-07-21,1.4087526848785203,0.8250031440064907,6.919013743304461,6.279398229597517,1.4629508383930203
2021-07-22,1.3406475489001812,0.8496584632815931,6.867350052834778,6.191987561732218,1.4127155021793507
2021-07-23,1.3660744771296962,0.8318748166018469,6.906723796000136,6.137378487237684,1.5043625337267037
2021-07-24,1.2291486488024952,0.8346090551095658,6.887145071875642,6.071765530902787,1.3767392320408294
2021-07-25,1.3270224868627012,0.8620225902576379,6.9019961944931545,5.945750468801808,1.4353515120290776
2021-07-26,1.285120431154063,0.7946171566491945,6.916847317110666,5.947696120296719,1.4345595230456276
2021-07-27,1.2641881552156944,0.872195900994583,6.937555523642207,5.996270293658903,1.5089451046990416
2021-07-28,1.2790923136596517,0.8728945876186224,6.946442170684692,6.0350714155933405,1.245624171863294
2021-07-29,1.3041900710948604,0.8391548119938734,6.990982896482528,6.14682031211629,1.3374655519254977
2021-07-30,1.364613788416109,0.7685787447004637,6.991078612430823,5.995820277212449,1.4326889095664117
2021-07-31,1.250448462578249,0.809328175637812,7.040394986515213,6.10308668140363,1.4778829901488044
2021-08-01,1.3162770332079827,0.8723427300414425,7.04629712762045,6.118857765276309,1.3616089470933834
2021-08-02,1.2885431656441662,0.7480706680395128,7.044827381097321,6.001327062083544,1.3060271144894997
2021-08-03,1.2944038670787317,0.8169652866465813,7.056995684871093,6.102696292315717,1.375966980631655
2021-08-04,1.3589918816328437,0.7879029981448327,7.053652614397494,6.042634493935294,1.3698324969244968
2021-08-05,1.3338576841420662,0.8432896582037872,7.100920315186851,6.227705092220374,1.2555626413943577
2021-08-06,1.371952052890102,0.7946921848082461,7.0923604385918,6.192011921087895,1.2939003642441655
2021-08-07,1.29552026245664,0.8228069049620187,7.052008278975557,6.046386321351734,1.3442836498287254
2021-08-08,1.2666458189579703,0.8233505661977367,7.084391354174127,6.222259839069148,1.382757712384696
2021-08-09,1.2884822465109904,0.8571340018419402,7.068581859793344,6.414811216182389,1.272014439736524
2021-08-10,1.3100679195708955,0.7915877068337487,7.046652406392363,6.27850857500743,1.196722318478347
2021-08-11,1.3050761050035184,0.8045606005788263,7.0247229529913815,6.390263005822033,1.1690474931622952
2021-08-12,1.240369653741019,0.7443118066877957,7.0118466483129,6.450632038365034,1.1978436548635096
2021-08-13,1.2974932176395768,0.8201473314041874,7.04299056194389,6.3440734784497135,1.1236731147248815
2021-08-14,1.3027986436642387,0.7571847345578591,7.0271352631492805,6.551070794921349,1.1276712399217914
2021-08-15,1.4157190199812928,0.7587424505719926,6.964309172143712,6.412880716430363,1.0074429567142928
2021-08-16,1.3821859851866882,0.7704690950929051,6.946684619236242,6.54139343476874,1.1755126454312737
2021-08-17,1.2442211104506231,0.7198342001496565,6.953546182701819,6.762080793936892,0.9604117145827784
2021-08-18,1.271095449187349,0.7691871357238584,6.879143521513355,6.739043950568735,0.9972398524186598
2021-08-19,1.2109163890908523,0.7869767615377108,6.876173585931444,6.719552219225347,1.0202014178704448
2021-08-20,1.2532202471321066,0.7624012610822547,6.89927968035347,6.838538728270756,1.1527579574683506
2021-08-21,1.297246884673115,0.7016447887346879,6.931545621785755,6.828556078403916,0.9413438923760462
2021-08-22,1.3405149584863032,0.7413401177975603,6.891833208699838,6.87283026297388,0.9042429556132068
2021-08-23,1.2425689998394114,0.7631083179331426,6.906913084205188,6.970190349859487,0.8965990709255547
2021-08-24,1.2451627069808673,0.6803573155221725,6.936073245072836,6.860275927826306,1.0573754905029435
2021-08-25,1.1693989757565442,0.7003660305730819,6.967823212117823,6.960806369376769,0.6846147293818197
2021-08-26,1.2675707147085655,0.7548858116610755,6.929684505307786,6.944301438686912,0.8153375113848947
2021-08-27,1.2215716691178389,0.7327471910075569,6.958989601217751,6.830513462906877,1.1010998706507475
2021-08-28,1.2472571888869144,0.7331384130459191,7.01564993534508,6.905215372059207,0.9180592941128188
2021-08-29,1.2289718652078931,0.7727848442286994,6.96955601449617,7.156820644706383,0.7717135829175311
2021-08-30,1.2672370608167594,0.7273686937202053,7.041342790492853,7.03573327914266,0.8475083475362681
2021-08-31,1.183249146482203,0.7294577047923834,7.020307353660355,6.856714970226764,0.8482412089153928
2021-09-01,1.1970193121204682,0.7875545779726789,7.060827972571311,6.821492820562736,0.9038730647839024
2021-09-02,1.3761210918595503,0.6964366419584366,7.069462101599734,6.945556338810243,0.9780714423430064
2021-09-03,1.2046264301415914,0.6756453756384644,7.067442308364419,7.089131355209868,0.8581418085986751
2021-09-04,1.2135492565513697,0.7092643009935853,7.07544361307635,6.885832683707039,0.7814603671484811
2021-09-05,1.3130657272742265,0.7065709753128172,7.104980476821902,7.002272368079098,0.8866495072621277
2021-09-06,1.4125821979970834,0.6746975681908162,7.119362976100081,6.921645020004963,0.7683225361452424
2021-09-07,1.2083007425398895,0.6567563655917456,7.092510927565746,6.841017671930827,0.7434764317103956
2021-09-08,1.2480708269487195,0.7543886661948558,7.088004803553108,6.616427949069544,0.6887649643398219
2021-09-09,1.2832196331084065,0.6924036910706324,7.08573796387356,6.797120613712876,1.7246520253705349
2021-09-10,1.3522900960126838,0.6582788894016957,7.039346149768988,6.621015293460114,0.7689674326215121
2021-09-11,1.216280876819502,0.7055222731851318,7.055467514475839,6.69026509076997,0.754121662213894
2021-09-12,1.2531838790248104,0.6727184310296961,7.037178031022971,6.470847233435215,0.8824207083002275
2021-09-13,1.304194562800653,0.6665097460427992,7.052072525975008,6.517704934750991,0.7717402327987456
2021-09-14,1.287002104397242,0.6892260472285957,6.971686747107033,6.482936063759937,0.627795424071508
2021-09-15,1.2464486330410358,0.6845865223498604,6.950164699659058,6.380640822933534,0.808583831950826
2021-09-16,1.2586147420613685,0.6799469974711251,6.956600792202228,6.385946022121143,0.8683077805390679
2021-09-17,1.1966676529766882,0.7255110660469345,6.942067600830503,6.26999197094285,0.872666529832543
2021-09-18,1.2536676734754544,0.681031436748033,6.902695716554023,6.185094024695874,0.8888737747008345
2021-09-19,1.2524785153730786,0.6548551594422231,6.896831094831884,6.366655712133161,0.905081019569126
2021-09-20,1.2776857561522148,0.650197587196405,6.911370427227533,6.2703299834567146,1.0424980977859748
2021-09-21,1.2386483286630523,0.6525454418582473,6.883996125648479,6.052341112756484,0.9891399231897642
2021-09-22,1.2903872961344909,0.6568589795484957,6.896683668610184,6.152335933371988,1.0065946290234522
2021-09-23,1.317900272844523,0.6529446410654206,6.9151893149689245,5.992719412637666,0.9630635338944564
2021-09-24,1.2755486535847325,0.6917491329210014,6.9456042911487055,5.924758806812467,1.0456061811284385
2021-09-25,1.2859364505664774,0.6124254425984894,6.929129502447162,6.1278526859923215,1.0099188026028785
2021-09-26,1.2716367051587538,0.6906253939733904,6.922478646451806,5.840516237068357,1.1058500148523451
2021-09-27,1.2696724393037364,0.6539007801928588,6.94087688156786,6.0954246436735176,1.0946730872668673
2021-09-28,1.234338666149779,0.6773084335708611,6.974811738665878,5.974727768742694,1.0594297653446718
2021-09-29,1.2870487699666586,0.6330817386411097,6.9945278147177765,5.98158439200781,1.135664467017203
2021-09-30,1.267226413941854,0.7078243244665094,7.037581449135183,6.051901321595426,1.2118991686897342
2021-10-01,1.377675083715582,0.7065907644999152,7.035000922157295,6.082591623051848,1.163028488513948
2021-10-02,1.352669597176524,0.6994475054612667,7.060259383351315,5.960592953495809,1.2313306505079245
2021-10-03,1.294338627231847,0.6268361937743625,7.071120822678802,6.1387598589827865,1.233400241277543
2021-10-04,1.2379971372673249,0.6989514920219106,7.086295494412555,6.106828556615048,1.1906137179416776
2021-10-05,1.2216923421697163,0.6882012936876718,7.12590227616729,6.002822107974499,1.2849811671574607
2021-10-06,1.338092153032812,0.6300526081952752,7.112691141325437,6.148447248462597,1.2482948388853716
2021-10-07,1.292953662027921,0.6798126010426025,7.095428239935036,6.344235275409655,1.240240868838134
2021-10-08,1.3051635887907902,0.6939821415531116,7.077382014766828,6.417659479824569,1.2030148964846397
